PageLink,ThumbnailLink,ArtistName,ArtistForwardName,ArtistLink,Role,Title,Created,Medium,Credit,CreditLink,Accession,OnView,FullResImage
https://www.nga.gov/content/ngaweb/collection/art-object-page.160.html,"https://media.nga.gov/iiif/f38ca59b-b629-4268-bf64-f5d089c8cf06/full/!384,384/0/default.jpg",Andrea di Bartolo,Andrea di Bartolo,https://www.nga.gov/content/ngaweb/collection/artist-info.91.html,(painter),"Madonna of Humility, The Blessing Christ, Two Angels, and a Donor [obverse]",c. 1380/1390,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.20.a,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/f38ca59b-b629-4268-bf64-f5d089c8cf06/full/full/0/default.jpg?attachment_filename=madonna_of_humility%2C_the_blessing_christ%2C_two_angels%2C_and_a_donor__obverse__1939.1.20.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.206072.html,"https://media.nga.gov/iiif/a46e6f59-4fab-4795-8cad-1999b37c52ae/full/!384,384/0/default.jpg",Andrea Vanni,Andrea di Vanni,https://www.nga.gov/content/ngaweb/collection/artist-info.12914.html,,"Scenes from the Passion of Christ: The Agony in the Garden, the Crucifixion, and the Descent into Limbo [entire triptych]",1380s,tempera on panel,Corcoran Collection (William A. Clark Collection),https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Corcoran%20Collection%20(William%20A.%20Clark%20Collection),2014.79.711.a-c,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/a46e6f59-4fab-4795-8cad-1999b37c52ae/full/full/0/default.jpg?attachment_filename=scenes_from_the_passion_of_christ__the_agony_in_the_garden%2C_the_crucifixion%2C_and_the_descent_into_limbo__entire_triptych__2014.79.711.a-c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.198423.html,"https://media.nga.gov/iiif/d525e201-d47c-40ed-9309-1d44ed1ff1ab/full/!384,384/0/default.jpg",Andrea Vanni,Andrea di Vanni,https://www.nga.gov/content/ngaweb/collection/artist-info.12914.html,,Scenes from the Passion of Christ: The  Agony in the Garden [left panel],1380s,tempera on panel,Corcoran Collection (William A. Clark Collection),https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Corcoran%20Collection%20(William%20A.%20Clark%20Collection),2014.79.711.a,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/d525e201-d47c-40ed-9309-1d44ed1ff1ab/full/full/0/default.jpg?attachment_filename=scenes_from_the_passion_of_christ__the__agony_in_the_garden__left_panel__2014.79.711.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.167923.html,"https://media.nga.gov/iiif/1911d50b-a4fd-4e32-a20c-cc2a613a33bb/full/!384,384/0/default.jpg",Andrea Vanni,Andrea di Vanni,https://www.nga.gov/content/ngaweb/collection/artist-info.12914.html,,Scenes from the Passion of Christ: The Crucifixion [middle panel],1380s,tempera on panel,Corcoran Collection (William A. Clark Collection),https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Corcoran%20Collection%20(William%20A.%20Clark%20Collection),2014.79.711.b,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/1911d50b-a4fd-4e32-a20c-cc2a613a33bb/full/full/0/default.jpg?attachment_filename=scenes_from_the_passion_of_christ__the_crucifixion__middle_panel__2014.79.711.b.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.198424.html,"https://media.nga.gov/iiif/4205a539-eadd-4486-89a7-3cff9c1ba428/full/!384,384/0/default.jpg",Andrea Vanni,Andrea di Vanni,https://www.nga.gov/content/ngaweb/collection/artist-info.12914.html,,Scenes from the Passion of Christ: The Descent into Limbo [right panel],1380s,tempera on panel,Corcoran Collection (William A. Clark Collection),https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Corcoran%20Collection%20(William%20A.%20Clark%20Collection),2014.79.711.c,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/4205a539-eadd-4486-89a7-3cff9c1ba428/full/full/0/default.jpg?attachment_filename=scenes_from_the_passion_of_christ__the_descent_into_limbo__right_panel__2014.79.711.c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.18.html,"https://media.nga.gov/iiif/e6497b39-66a9-4b6b-bf2b-c1633d20c0b6/full/!384,384/0/default.jpg",Masolino da Panicale,Masolino da Panicale,https://www.nga.gov/content/ngaweb/collection/artist-info.1689.html,(painter),The Annunciation,c. 1423/1424,tempera (and possibly oil glazes) on panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.16,"On View : West Building, Main Floor — Gallery 4",https://media.nga.gov/iiif/e6497b39-66a9-4b6b-bf2b-c1633d20c0b6/full/full/0/default.jpg?attachment_filename=the_annunciation_1937.1.16.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.3.html,"https://media.nga.gov/iiif/abec1c5b-ee32-450d-9398-5c84f1f8cf14/full/!384,384/0/default.jpg",Agnolo Gaddi,Agnolo Gaddi,https://www.nga.gov/content/ngaweb/collection/artist-info.1327.html,(painter),"Madonna and Child Enthroned with Twelve Angels, and with the Blessing Christ [middle panel]",shortly before 1387,tempera on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.4.b,"On View : West Building, Main Floor — Gallery 2",https://media.nga.gov/iiif/abec1c5b-ee32-450d-9398-5c84f1f8cf14/full/full/0/default.jpg?attachment_filename=madonna_and_child_enthroned_with_twelve_angels%2C_and_with_the_blessing_christ__middle_panel__1937.1.4.b.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.206122.html,"https://media.nga.gov/iiif/2fb51438-c9e4-445a-a0ab-ca44654afbd0/full/!384,384/0/default.jpg",Agnolo Gaddi,Agnolo Gaddi,https://www.nga.gov/content/ngaweb/collection/artist-info.1327.html,(painter),"Madonna and Child with Saints Andrew, Benedict, Bernard, and Catherine of Alexandria with Angels [entire triptych]",shortly before 1387,tempera on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.4.a-c,"On View : West Building, Main Floor — Gallery 2",https://media.nga.gov/iiif/2fb51438-c9e4-445a-a0ab-ca44654afbd0/full/full/0/default.jpg?attachment_filename=madonna_and_child_with_saints_andrew%2C_benedict%2C_bernard%2C_and_catherine_of_alexandria_with_angels__entire_triptych__1937.1.4.a-c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.2.html,"https://media.nga.gov/iiif/e8a1acb4-f60a-477a-9bfe-61fa5072c514/full/!384,384/0/default.jpg",Agnolo Gaddi,Agnolo Gaddi,https://www.nga.gov/content/ngaweb/collection/artist-info.1327.html,(painter),Saint Andrew and Saint Benedict with the Archangel Gabriel [left panel],shortly before 1387,tempera on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.4.a,"On View : West Building, Main Floor — Gallery 2",https://media.nga.gov/iiif/e8a1acb4-f60a-477a-9bfe-61fa5072c514/full/full/0/default.jpg?attachment_filename=saint_andrew_and_saint_benedict_with_the_archangel_gabriel__left_panel__1937.1.4.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.4.html,"https://media.nga.gov/iiif/e6890364-4d99-4684-a62b-5060ee3c3446/full/!384,384/0/default.jpg",Agnolo Gaddi,Agnolo Gaddi,https://www.nga.gov/content/ngaweb/collection/artist-info.1327.html,(painter),Saint Bernard and Saint Catherine of Alexandria with the Virgin of the Annunciation [right panel],shortly before 1387,tempera on poplar panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.4.c,"On View : West Building, Main Floor — Gallery 2",https://media.nga.gov/iiif/e6890364-4d99-4684-a62b-5060ee3c3446/full/full/0/default.jpg?attachment_filename=saint_bernard_and_saint_catherine_of_alexandria_with_the_virgin_of_the_annunciation__right_panel__1937.1.4.c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.344.html,"https://media.nga.gov/iiif/6114c95d-1c1a-4785-88d1-c138e246adeb/full/!384,384/0/default.jpg",Agnolo Gaddi,Agnolo Gaddi,https://www.nga.gov/content/ngaweb/collection/artist-info.1327.html,,The Coronation of the Virgin with Six Angels,c. 1390,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.203,"On View : West Building, Main Floor — Gallery 2",https://media.nga.gov/iiif/6114c95d-1c1a-4785-88d1-c138e246adeb/full/full/0/default.jpg?attachment_filename=the_coronation_of_the_virgin_with_six_angels_1939.1.203.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46103.html,"https://media.nga.gov/iiif/2714014d-4f30-40d1-861e-76ad75b798ca/full/!384,384/0/default.jpg",Paolo di Giovanni Fei,Paolo di Giovanni Fei,https://www.nga.gov/content/ngaweb/collection/artist-info.1276.html,(painter),The Presentation of the Virgin in the Temple,1398-1399,tempera on wood transferred to hardboard,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.4,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/2714014d-4f30-40d1-861e-76ad75b798ca/full/full/0/default.jpg?attachment_filename=the_presentation_of_the_virgin_in_the_temple_1961.9.4.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46170.html,"https://media.nga.gov/iiif/40067869-f92c-459c-9808-2d3ae3009311/full/!384,384/0/default.jpg",Paolo di Giovanni Fei,Paolo di Giovanni Fei,https://www.nga.gov/content/ngaweb/collection/artist-info.1276.html,,The Assumption of the Virgin with Busts of the Archangel Gabriel and the Virgin of the Annunciation,c. 1400/1405,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.71,Not on View,https://media.nga.gov/iiif/40067869-f92c-459c-9808-2d3ae3009311/full/full/0/default.jpg?attachment_filename=the_assumption_of_the_virgin_with_busts_of_the_archangel_gabriel_and_the_virgin_of_the_annunciation_1961.9.71.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.46128.html,"https://media.nga.gov/iiif/c8b1d4e8-28ab-4794-9fed-c9af978cb818/full/!384,384/0/default.jpg",Master of Saint Veronica,Master of Saint Veronica,https://www.nga.gov/content/ngaweb/collection/artist-info.1704.html,,The Crucifixion,c. 1400/1410,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1961.9.29,Not on View,https://media.nga.gov/iiif/c8b1d4e8-28ab-4794-9fed-c9af978cb818/full/full/0/default.jpg?attachment_filename=the_crucifixion_1961.9.29.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.41698.html,"https://media.nga.gov/iiif/2fb43ee0-b4bb-4fea-9868-f265225b18c4/full/!384,384/0/default.jpg",Master of Heiligenkreuz,Master of Heiligenkreuz,https://www.nga.gov/content/ngaweb/collection/artist-info.1695.html,,The Death of Saint Clare,c. 1400/1410,oil on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1952.5.83,Not on View,https://media.nga.gov/iiif/2fb43ee0-b4bb-4fea-9868-f265225b18c4/full/full/0/default.jpg?attachment_filename=the_death_of_saint_clare_1952.5.83.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.184.html,"https://media.nga.gov/iiif/650a41a5-07b7-4e38-ad6c-668c64b919d3/full/!384,384/0/default.jpg",Andrea di Bartolo,Andrea di Bartolo,https://www.nga.gov/content/ngaweb/collection/artist-info.91.html,,Joachim and Anna Giving Food to the Poor and Offerings to the Temple,c. 1400/1405,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.43,Not on View,https://media.nga.gov/iiif/650a41a5-07b7-4e38-ad6c-668c64b919d3/full/full/0/default.jpg?attachment_filename=joachim_and_anna_giving_food_to_the_poor_and_offerings_to_the_temple_1939.1.43.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.183.html,"https://media.nga.gov/iiif/789d7bcb-9bb2-4fdc-b049-1c9e8ebcce51/full/!384,384/0/default.jpg",Andrea di Bartolo,Andrea di Bartolo,https://www.nga.gov/content/ngaweb/collection/artist-info.91.html,(painter),The Nativity of the Virgin,c. 1400/1405,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.42,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/789d7bcb-9bb2-4fdc-b049-1c9e8ebcce51/full/full/0/default.jpg?attachment_filename=the_nativity_of_the_virgin_1939.1.42.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.182.html,"https://media.nga.gov/iiif/c9c0f26e-a559-43ab-b517-0384e347ade8/full/!384,384/0/default.jpg",Andrea di Bartolo,Andrea di Bartolo,https://www.nga.gov/content/ngaweb/collection/artist-info.91.html,,The Presentation of the Virgin in the Temple,c. 1400/1405,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.41,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/c9c0f26e-a559-43ab-b517-0384e347ade8/full/full/0/default.jpg?attachment_filename=the_presentation_of_the_virgin_in_the_temple_1939.1.41.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.25.html,"https://media.nga.gov/iiif/82e62b74-1316-4ed3-9bf2-504e3939edec/full/!384,384/0/default.jpg",Franco-Flemish 15th Century,Franco-Flemish 15th Century,https://www.nga.gov/content/ngaweb/collection/artist-info.8343.html,(painter),Profile Portrait of a Lady,c. 1410,oil on panel,Andrew W. Mellon Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Andrew%20W.%20Mellon%20Collection,1937.1.23,"On View : West Building, Main Floor — Gallery 39",https://media.nga.gov/iiif/82e62b74-1316-4ed3-9bf2-504e3939edec/full/full/0/default.jpg?attachment_filename=profile_portrait_of_a_lady_1937.1.23.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.12111.html,"https://media.nga.gov/iiif/02e91ca8-f02b-4ca7-bb23-49d640cc02f4/full/!384,384/0/default.jpg",Lorenzo Monaco,Lorenzo Monaco,https://www.nga.gov/content/ngaweb/collection/artist-info.1494.html,,Madonna and Child,1413,tempera on panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1943.4.13,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/02e91ca8-f02b-4ca7-bb23-49d640cc02f4/full/full/0/default.jpg?attachment_filename=madonna_and_child_1943.4.13.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.37635.html,"https://media.nga.gov/iiif/fc84cac8-bdcf-4d3c-a6dc-e4bd0371af3b/full/!384,384/0/default.jpg",Martino di Bartolomeo,Martino di Bartolomeo,https://www.nga.gov/content/ngaweb/collection/artist-info.1687.html,(painter),"Deacon Saint, with Saint Anthony Abbot [right panel]",c. 1415/1420,tempera on panel,Gift of Samuel L. Fuller,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Gift%20of%20Samuel%20L.%20Fuller,1950.11.1.c,Not on View,https://media.nga.gov/iiif/fc84cac8-bdcf-4d3c-a6dc-e4bd0371af3b/full/full/0/default.jpg?attachment_filename=deacon_saint%2C_with_saint_anthony_abbot__right_panel__1950.11.1.c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.37634.html,"https://media.nga.gov/iiif/36a5f5ef-732d-43aa-b4e6-ee6865fcd221/full/!384,384/0/default.jpg",Martino di Bartolomeo,Martino di Bartolomeo,https://www.nga.gov/content/ngaweb/collection/artist-info.1687.html,(painter),"Madonna and Child, with the Blessing Christ [middle panel]",c. 1415/1420,tempera on panel,Gift of Samuel L. Fuller,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Gift%20of%20Samuel%20L.%20Fuller,1950.11.1.b,Not on View,https://media.nga.gov/iiif/36a5f5ef-732d-43aa-b4e6-ee6865fcd221/full/full/0/default.jpg?attachment_filename=madonna_and_child%2C_with_the_blessing_christ__middle_panel__1950.11.1.b.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.206125.html,"https://media.nga.gov/iiif/189d05f0-c290-4d93-bc8f-a93ec02b17c3/full/!384,384/0/default.jpg",Martino di Bartolomeo,Martino di Bartolomeo,https://www.nga.gov/content/ngaweb/collection/artist-info.1687.html,(painter),"Madonna and Child with the Blessing Christ, and Saints Peter, James Major, Anthony Abbott, and a Deacon Saint [entire triptych]",c. 1415/1420,tempera on panel,Gift of Samuel L. Fuller,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Gift%20of%20Samuel%20L.%20Fuller,1950.11.1.a-c,Not on View,https://media.nga.gov/iiif/189d05f0-c290-4d93-bc8f-a93ec02b17c3/full/full/0/default.jpg?attachment_filename=madonna_and_child_with_the_blessing_christ%2C_and_saints_peter%2C_james_major%2C_anthony_abbott%2C_and_a_deacon_saint__entire_triptych__1950.11.1.a-c.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.37633.html,"https://media.nga.gov/iiif/1632458b-c6b1-43f5-802d-db2f6cb1fe03/full/!384,384/0/default.jpg",Martino di Bartolomeo,Martino di Bartolomeo,https://www.nga.gov/content/ngaweb/collection/artist-info.1687.html,(painter),"Saint Peter, with Saint James Major [left panel]",c. 1415/1420,tempera on panel,Gift of Samuel L. Fuller,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Gift%20of%20Samuel%20L.%20Fuller,1950.11.1.a,Not on View,https://media.nga.gov/iiif/1632458b-c6b1-43f5-802d-db2f6cb1fe03/full/full/0/default.jpg?attachment_filename=saint_peter%2C_with_saint_james_major__left_panel__1950.11.1.a.jpg
https://www.nga.gov/content/ngaweb/collection/art-object-page.396.html,"https://media.nga.gov/iiif/ce4d7f93-8bcf-4f88-a9c1-bea5c5a9b425/full/!384,384/0/default.jpg",Gentile da Fabriano,Gentile da Fabriano,https://www.nga.gov/content/ngaweb/collection/artist-info.1331.html,,Madonna and Child Enthroned,c. 1420,tempera on poplar panel,Samuel H. Kress Collection,https://www.nga.gov/content/ngaweb/collection-search-result.html?artobj_credit=Samuel%20H.%20Kress%20Collection,1939.1.255,"On View : West Building, Main Floor — Gallery 3",https://media.nga.gov/iiif/ce4d7f93-8bcf-4f88-a9c1-bea5c5a9b425/full/full/0/default.jpg?attachment_filename=madonna_and_child_enthroned_1939.1.255.jpg
