,Ranking,Link,ID,ImageLink,Sponsored,ProductName,Rating,RatingsCount,Price,DeliveryTime,NumBought
285,286.0,https://amazon.com/dp/B0CV915WG6,B0CV915WG6,https://m.media-amazon.com/images/I/61peKYcMY0L._AC_UY218_.jpg,,,4.6,5165.0,49.99,6.0,100.0
286,287.0,https://amazon.com/dp/B01INVE2G0,B01INVE2G0,https://m.media-amazon.com/images/I/61UUvxWpqFL._AC_UY218_.jpg,,,4.1,195.0,26.99,6.0,50.0
287,288.0,https://amazon.com/dp/B01G9RNB6W,B01G9RNB6W,https://m.media-amazon.com/images/I/41+5fGDL0gL._AC_UY218_.jpg,Sponsored,,4.5,2675.0,21.98,,100.0
288,289.0,https://amazon.com/dp/B0BKT3H12V,B0BKT3H12V,https://m.media-amazon.com/images/I/61IpNepdc8L._AC_UY218_.jpg,Sponsored,,4.0,192.0,19.99,,50.0
289,290.0,https://amazon.com/dp/B0C9FJRRQ1,B0C9FJRRQ1,https://m.media-amazon.com/images/I/71e-B-lukrL._AC_UY218_.jpg,Sponsored,,4.5,150.0,29.98,,100.0
290,291.0,https://amazon.com/dp/B0CCK1VP3R,B0CCK1VP3R,https://m.media-amazon.com/images/I/61MJXz661dL._AC_UY218_.jpg,Sponsored,,4.3,1628.0,35.95,,100.0
291,292.0,https://amazon.com/dp/B07YNHBVGQ,B07YNHBVGQ,https://m.media-amazon.com/images/I/81dvVgSVhtL._AC_UY218_.jpg,,,4.6,2325.0,83.98,6.0,100.0
292,293.0,https://amazon.com/dp/B09XZQPVB6,B09XZQPVB6,https://m.media-amazon.com/images/I/610ir7m4s5L._AC_UY218_.jpg,,,4.4,118.0,44.99,6.0,
293,294.0,https://amazon.com/dp/B08PVYS2YV,B08PVYS2YV,https://m.media-amazon.com/images/I/61HONZGfObL._AC_UY218_.jpg,,,4.4,352.0,11.4,4.0,100.0
294,295.0,https://amazon.com/dp/B0BRMCPPZ5,B0BRMCPPZ5,https://m.media-amazon.com/images/I/71c9juchQ3L._AC_UY218_.jpg,10% coupon applied at checkout,,4.5,1183.0,26.99,,1000.0
295,296.0,https://amazon.com/dp/B07RN5T3W4,B07RN5T3W4,https://m.media-amazon.com/images/I/71iavnEuc2L._AC_UY218_.jpg,,,4.4,2285.0,11.99,6.0,300.0
296,297.0,https://amazon.com/dp/B09W7CSFPB,B09W7CSFPB,https://m.media-amazon.com/images/I/61C4HCnt6PL._AC_UY218_.jpg,,,4.2,105.0,99.99,6.0,100.0
297,298.0,https://amazon.com/dp/B0CYQD16TC,B0CYQD16TC,https://m.media-amazon.com/images/I/51yEi3nHYiL._AC_UY218_.jpg,,,,,109.0,6.0,
298,299.0,https://amazon.com/dp/B07CVLDQLT,B07CVLDQLT,https://m.media-amazon.com/images/I/61mzaRhrkAL._AC_UY218_.jpg,,,4.3,3151.0,39.99,6.0,300.0
299,300.0,https://amazon.com/dp/B09STTTKBK,B09STTTKBK,https://m.media-amazon.com/images/I/71uPwaiK7fL._AC_UY218_.jpg,,,4.5,2054.0,35.99,6.0,500.0
300,301.0,https://amazon.com/dp/B0BLZPLWX4,B0BLZPLWX4,https://m.media-amazon.com/images/I/71B5Kh6Xe+L._AC_UY218_.jpg,,,4.2,139.0,79.99,6.0,
301,302.0,https://amazon.com/dp/B09899K4L6,B09899K4L6,https://m.media-amazon.com/images/I/61v5bsolCSS._AC_UY218_.jpg,$2.00 coupon applied at checkout,,4.3,4623.0,23.99,,1000.0
302,303.0,https://amazon.com/dp/B0BL2NDWTX,B0BL2NDWTX,https://m.media-amazon.com/images/I/61-YFJgEt5L._AC_UY218_.jpg,,,4.5,1518.0,43.89,6.0,500.0
303,304.0,https://amazon.com/dp/B0CTJYKFYB,B0CTJYKFYB,https://m.media-amazon.com/images/I/61F3c31vLEL._AC_UY218_.jpg,Sponsored,,3.8,23.0,32.99,,200.0
304,305.0,https://amazon.com/dp/B0BQC4GB3T,B0BQC4GB3T,https://m.media-amazon.com/images/I/61ZaLWoqtcL._AC_UY218_.jpg,Sponsored,,4.6,623.0,24.99,,400.0
305,306.0,https://amazon.com/dp/B07GT6WBL3,B07GT6WBL3,https://m.media-amazon.com/images/I/71wbSd8w8FL._AC_UY218_.jpg,,,4.3,1628.0,24.8,6.0,50.0
306,307.0,https://amazon.com/dp/B08SK9QT1T,B08SK9QT1T,https://m.media-amazon.com/images/I/71AHRylx5-L._AC_UY218_.jpg,$5.00 coupon applied at checkout,,4.5,1508.0,18.56,,200.0
307,308.0,https://amazon.com/dp/B07MMNVG4L,B07MMNVG4L,https://m.media-amazon.com/images/I/51ZiX+NuiPL._AC_UY218_.jpg,,,4.5,652.0,13.99,6.0,500.0
308,309.0,https://amazon.com/dp/B01G3X3WQG,B01G3X3WQG,https://m.media-amazon.com/images/I/71t-MZrdWwL._AC_UY218_.jpg,,,4.4,148.0,28.45,6.0,
309,310.0,https://amazon.com/dp/B01LZTBKBG,B01LZTBKBG,https://m.media-amazon.com/images/I/71g7kZDtsZL._AC_UY218_.jpg,,,4.6,2902.0,69.99,6.0,500.0
310,311.0,https://amazon.com/dp/B00X5P8BJO,B00X5P8BJO,https://m.media-amazon.com/images/I/615Hcui3vqS._AC_UY218_.jpg,,,4.4,28060.0,23.99,6.0,1000.0
311,312.0,https://amazon.com/dp/B087F5QDS5,B087F5QDS5,https://m.media-amazon.com/images/I/71DjD7UO7FL._AC_UY218_.jpg,,,4.2,3974.0,14.99,6.0,50.0
312,313.0,https://amazon.com/dp/B0991MVHRD,B0991MVHRD,https://m.media-amazon.com/images/I/61pS02z4vwL._AC_UY218_.jpg,,,4.5,3421.0,24.99,6.0,100.0
313,314.0,https://amazon.com/dp/B099XZP1PY,B099XZP1PY,https://m.media-amazon.com/images/I/71TH85WVknL._AC_UY218_.jpg,,,4.6,2044.0,59.99,6.0,100.0
314,315.0,https://amazon.com/dp/B019AFNEV2,B019AFNEV2,https://m.media-amazon.com/images/I/51PBQU7GTFL._AC_UY218_.jpg,,,4.6,298.0,16.0,3.0,100.0
315,316.0,https://amazon.com/dp/B0C998BW1T,B0C998BW1T,https://m.media-amazon.com/images/I/61zDscIi-GL._AC_UY218_.jpg,,,4.4,605.0,15.99,6.0,200.0
316,317.0,https://amazon.com/dp/B0CDFMW94G,B0CDFMW94G,https://m.media-amazon.com/images/I/71hB0DQd52L._AC_UY218_.jpg,10% coupon applied at checkout,,4.4,600.0,29.99,,1000.0
317,318.0,https://amazon.com/dp/B0CY9F1DBC,B0CY9F1DBC,https://m.media-amazon.com/images/I/61ZfyV6nfyL._AC_UY218_.jpg,Sponsored,,,,35.99,,
318,319.0,https://amazon.com/dp/B0C1N645L3,B0C1N645L3,https://m.media-amazon.com/images/I/71yzmBDeWEL._AC_UY218_.jpg,Sponsored,,4.4,838.0,39.99,,300.0
319,320.0,https://amazon.com/dp/B0CSVJKYDL,B0CSVJKYDL,https://m.media-amazon.com/images/I/81rlkRNiy7L._AC_UY218_.jpg,Sponsored,,5.0,1.0,127.99,,
320,321.0,https://amazon.com/dp/B09BR46F63,B09BR46F63,https://m.media-amazon.com/images/I/717IaZVyToL._AC_UY218_.jpg,Sponsored,,3.9,4976.0,42.55,,1000.0
321,322.0,https://amazon.com/dp/B0C1FQD3JV,B0C1FQD3JV,https://m.media-amazon.com/images/I/71d1k0AGcjL._AC_UY218_.jpg,,,4.3,2509.0,19.49,6.0,50.0
322,323.0,https://amazon.com/dp/B01AKCM5YG,B01AKCM5YG,https://m.media-amazon.com/images/I/61oY3dQFPeL._AC_UY218_.jpg,,,4.2,1689.0,17.46,,200.0
323,324.0,https://amazon.com/dp/B0C7K7T4TY,B0C7K7T4TY,https://m.media-amazon.com/images/I/61NS9TDYzTL._AC_UY218_.jpg,20% coupon applied at checkout,,4.5,381.0,29.99,,400.0
324,325.0,https://amazon.com/dp/B08SKBLTTD,B08SKBLTTD,https://m.media-amazon.com/images/I/51bcodVmhHL._AC_UY218_.jpg,,,4.5,2267.0,27.99,6.0,100.0
325,326.0,https://amazon.com/dp/B06ZZF95T6,B06ZZF95T6,https://m.media-amazon.com/images/I/61VemcsGNBL._AC_UY218_.jpg,,,4.6,1249.0,16.5,3.0,400.0
326,327.0,https://amazon.com/dp/B0BN1P2ZDR,B0BN1P2ZDR,https://m.media-amazon.com/images/I/61oIFotH9KL._AC_UY218_.jpg,,,4.2,207.0,59.99,6.0,200.0
327,328.0,https://amazon.com/dp/B0CGL8X4H6,B0CGL8X4H6,https://m.media-amazon.com/images/I/91YuRloDPeL._AC_UY218_.jpg,,,4.5,205.0,56.99,6.0,500.0
328,329.0,https://amazon.com/dp/B07TS6R1SF,B07TS6R1SF,https://m.media-amazon.com/images/I/61B5iPBj5FL._AC_UY218_.jpg,,,4.3,12937.0,34.99,6.0,1000.0
329,330.0,https://amazon.com/dp/B07QR3YHPK,B07QR3YHPK,https://m.media-amazon.com/images/I/71remv+CJRL._AC_UY218_.jpg,30% coupon applied at checkout,,4.4,4118.0,26.99,,500.0
330,331.0,https://amazon.com/dp/B09WDJNBT1,B09WDJNBT1,https://m.media-amazon.com/images/I/6119BaztnZL._AC_UY218_.jpg,,,4.3,3645.0,18.99,6.0,1000.0
331,332.0,https://amazon.com/dp/B0CCXJ636G,B0CCXJ636G,https://m.media-amazon.com/images/I/61TvyA6sdXL._AC_UY218_.jpg,,,4.2,2610.0,29.99,6.0,100.0
332,333.0,https://amazon.com/dp/B0CYC3GQFL,B0CYC3GQFL,https://m.media-amazon.com/images/I/71PIt6bKCYL._AC_UY218_.jpg,5% coupon applied at checkout,Amazon's Choice: New Arrival Pick,4.3,,25.99,,
333,334.0,https://amazon.com/dp/B0CW66JWYN,B0CW66JWYN,https://m.media-amazon.com/images/I/61MsWeSeGAL._AC_UY218_.jpg,Sponsored,,,,28.99,,
334,335.0,https://amazon.com/dp/B0CHMFBNJZ,B0CHMFBNJZ,https://m.media-amazon.com/images/I/71qZ94gWljL._AC_UY218_.jpg,Sponsored,,4.4,1575.0,32.99,,100.0
335,336.0,https://amazon.com/dp/B0BXYQ4H1C,B0BXYQ4H1C,https://m.media-amazon.com/images/I/61EJyWxTXwL._AC_UY218_.jpg,,,4.2,32.0,19.99,6.0,100.0
336,337.0,https://amazon.com/dp/B08GX8D2NN,B08GX8D2NN,https://m.media-amazon.com/images/I/61fJLQTsvVL._AC_UY218_.jpg,,,4.5,1258.0,27.99,6.0,50.0
337,338.0,https://amazon.com/dp/B06XW8QXVG,B06XW8QXVG,https://m.media-amazon.com/images/I/71q6LGRNx9L._AC_UY218_.jpg,,,4.4,8067.0,22.99,6.0,300.0
338,339.0,https://amazon.com/dp/B07ZRWLL38,B07ZRWLL38,https://m.media-amazon.com/images/I/61kle-1Z-fL._AC_UY218_.jpg,,,4.4,2977.0,19.99,6.0,400.0
339,340.0,https://amazon.com/dp/B08SK8D38P,B08SK8D38P,https://m.media-amazon.com/images/I/61a041PyWuL._AC_UY218_.jpg,$5.00 coupon applied at checkout,,4.0,935.0,39.99,,200.0
340,341.0,https://amazon.com/dp/B07VV9KMSQ,B07VV9KMSQ,https://m.media-amazon.com/images/I/61s0xskzunL._AC_UY218_.jpg,,,4.4,2912.0,28.99,6.0,500.0
341,342.0,https://amazon.com/dp/B08HN4B95S,B08HN4B95S,https://m.media-amazon.com/images/I/81Olkwt33oL._AC_UY218_.jpg,,,4.1,224.0,14.99,6.0,50.0
342,343.0,https://amazon.com/dp/B0CY2TZFL3,B0CY2TZFL3,https://m.media-amazon.com/images/I/719HJ7bSX+L._AC_UY218_.jpg,20% coupon applied at checkout,,4.6,6.0,29.99,,50.0
343,344.0,https://amazon.com/dp/B0BZG1LCVW,B0BZG1LCVW,https://m.media-amazon.com/images/I/71dqB2teQwL._AC_UY218_.jpg,,,4.5,7811.0,24.99,7.0,50.0
344,345.0,https://amazon.com/dp/B0CZL3F6M4,B0CZL3F6M4,https://m.media-amazon.com/images/I/61xwV7oiZgL._AC_UY218_.jpg,,,,,13.99,6.0,
345,346.0,https://amazon.com/dp/B0C7RKCRX1,B0C7RKCRX1,https://m.media-amazon.com/images/I/71scz016peL._AC_UY218_.jpg,,,4.6,1326.0,179.99,6.0,
346,347.0,https://amazon.com/dp/B079HQM71L,B079HQM71L,https://m.media-amazon.com/images/I/71h45LTINwL._AC_UY218_.jpg,,,4.6,6495.0,35.0,6.0,100.0
347,348.0,https://amazon.com/dp/B0CQ4W1C4B,B0CQ4W1C4B,https://m.media-amazon.com/images/I/81Ovd9Lag7L._AC_UY218_.jpg,Sponsored,,,,25.99,,
348,349.0,https://amazon.com/dp/B0BVFZRGS7,B0BVFZRGS7,https://m.media-amazon.com/images/I/61iiv4uTXiL._AC_UY218_.jpg,Sponsored,,4.2,184.0,19.99,,100.0
349,350.0,https://amazon.com/dp/B0CQXF7SM1,B0CQXF7SM1,https://m.media-amazon.com/images/I/71TNyMr+oCL._AC_UY218_.jpg,Sponsored,,4.4,1575.0,36.99,,200.0
350,351.0,https://amazon.com/dp/B0CKMXBWHD,B0CKMXBWHD,https://m.media-amazon.com/images/I/71gEFwBgKLL._AC_UY218_.jpg,Sponsored,,4.1,254.0,19.99,,
351,352.0,https://amazon.com/dp/B0CYWF69NC,B0CYWF69NC,https://m.media-amazon.com/images/I/715yd3hImIL._AC_UY218_.jpg,,,4.2,5094.0,32.77,6.0,
352,353.0,https://amazon.com/dp/B08HN4B95S,B08HN4B95S,https://m.media-amazon.com/images/I/81Olkwt33oL._AC_UY218_.jpg,,,4.1,224.0,14.99,6.0,50.0
353,354.0,https://amazon.com/dp/B079HF1GJ5,B079HF1GJ5,https://m.media-amazon.com/images/I/61C+tvCCXGL._AC_UY218_.jpg,,,4.3,4730.0,49.99,6.0,100.0
354,355.0,https://amazon.com/dp/B0787CVBWP,B0787CVBWP,https://m.media-amazon.com/images/I/61aVba5RFJL._AC_UY218_.jpg,,,4.1,4952.0,22.99,6.0,500.0
355,356.0,https://amazon.com/dp/B0CGH9RCQ7,B0CGH9RCQ7,https://m.media-amazon.com/images/I/61kaThSdrNL._AC_UY218_.jpg,20% coupon applied at checkout,,4.4,213.0,19.99,,500.0
356,357.0,https://amazon.com/dp/B0CH9TPJ3V,B0CH9TPJ3V,https://m.media-amazon.com/images/I/71ZxveQnsUL._AC_UY218_.jpg,$5.00 coupon applied at checkout,,4.2,181.0,35.99,,500.0
357,358.0,https://amazon.com/dp/B00T4GJNLI,B00T4GJNLI,https://m.media-amazon.com/images/I/61rzr351k+L._AC_UY218_.jpg,FREE international delivery,,3.9,173.0,32.4,,
358,359.0,https://amazon.com/dp/B0BKT1MS2P,B0BKT1MS2P,https://m.media-amazon.com/images/I/61EkTzgwx+L._AC_UY218_.jpg,,,4.2,789.0,34.99,6.0,500.0
359,360.0,https://amazon.com/dp/B07DM54P8F,B07DM54P8F,https://m.media-amazon.com/images/I/8107nnjSz7L._AC_UY218_.jpg,,,4.4,544.0,22.99,6.0,100.0
360,361.0,https://amazon.com/dp/B085RGMMV4,B085RGMMV4,https://m.media-amazon.com/images/I/616EjGWNIkL._AC_UY218_.jpg,,,4.4,903.0,32.99,6.0,300.0
361,362.0,https://amazon.com/dp/B00426HI8U,B00426HI8U,https://m.media-amazon.com/images/I/718T0LXrvxL._AC_UY218_.jpg,,,4.5,1762.0,28.96,6.0,100.0
362,363.0,https://amazon.com/dp/B0CKTFNQY9,B0CKTFNQY9,https://m.media-amazon.com/images/I/71D0QZuhzLL._AC_UY218_.jpg,30% coupon applied at checkout,,4.4,27.0,27.99,,100.0
363,364.0,https://amazon.com/dp/B0CX8PYKMG,B0CX8PYKMG,https://m.media-amazon.com/images/I/713df6jb3oL._AC_UY218_.jpg,Sponsored,,5.0,1.0,47.99,,
364,365.0,https://amazon.com/dp/B0CBDN8KRM,B0CBDN8KRM,https://m.media-amazon.com/images/I/71ovKLYilrL._AC_UY218_.jpg,Sponsored,,4.5,61.0,29.98,,
365,366.0,https://amazon.com/dp/B0CT2R9TN9,B0CT2R9TN9,https://m.media-amazon.com/images/I/71mPN1lt+yL._AC_UY218_.jpg,10% coupon applied at checkout,,4.4,59.0,18.99,,200.0
366,367.0,https://amazon.com/dp/B0BFVYYYN7,B0BFVYYYN7,https://m.media-amazon.com/images/I/81YG360tirL._AC_UY218_.jpg,$5.00 coupon applied at checkout,,4.4,932.0,59.99,,500.0
367,368.0,https://amazon.com/dp/B09N9CPX34,B09N9CPX34,https://m.media-amazon.com/images/I/51+xmqxzScL._AC_UY218_.jpg,,,4.5,1326.0,19.99,6.0,500.0
368,369.0,https://amazon.com/dp/B087HFVLRK,B087HFVLRK,https://m.media-amazon.com/images/I/61TXAYlKgGL._AC_UY218_.jpg,,,4.3,823.0,19.99,6.0,
369,370.0,https://amazon.com/dp/B0C7VQHLM6,B0C7VQHLM6,https://m.media-amazon.com/images/I/71dM7xLGNfL._AC_UY218_.jpg,$4.00 coupon applied at checkout,,4.0,5184.0,29.99,,100.0
370,371.0,https://amazon.com/dp/B0D2VHLDY2,B0D2VHLDY2,https://m.media-amazon.com/images/I/61DRxhWhYdL._AC_UY218_.jpg,5% coupon applied at checkout,,4.3,20.0,39.0,,100.0
371,372.0,https://amazon.com/dp/B0CPS5NC43,B0CPS5NC43,https://m.media-amazon.com/images/I/719rp9X0T-L._AC_UY218_.jpg,10% coupon applied at checkout,,4.3,197.0,42.99,,
372,373.0,https://amazon.com/dp/B0936P3ZNG,B0936P3ZNG,https://m.media-amazon.com/images/I/71C7wBsE8fL._AC_UY218_.jpg,,,4.6,421.0,39.99,6.0,100.0
373,374.0,https://amazon.com/dp/B0C1VSRZ59,B0C1VSRZ59,https://m.media-amazon.com/images/I/71AIcDUu1sL._AC_UY218_.jpg,,,4.4,287.0,49.99,6.0,400.0
374,375.0,https://amazon.com/dp/B072N471V4,B072N471V4,https://m.media-amazon.com/images/I/61iWIJKFeBL._AC_UY218_.jpg,,,4.3,4459.0,15.99,6.0,50.0
375,376.0,https://amazon.com/dp/B0CLGNVGRY,B0CLGNVGRY,https://m.media-amazon.com/images/I/71zLv8kOsvL._AC_UY218_.jpg,50% coupon applied at checkout,,4.5,349.0,29.99,,
376,377.0,https://amazon.com/dp/B0CT5JD9TS,B0CT5JD9TS,https://m.media-amazon.com/images/I/71h0tNl7dUL._AC_UY218_.jpg,,,4.7,41.0,21.99,6.0,
377,378.0,https://amazon.com/dp/B08FMMGMPN,B08FMMGMPN,https://m.media-amazon.com/images/I/81ena--fljL._AC_UY218_.jpg,Sponsored,,4.3,1348.0,49.99,,1000.0
378,379.0,https://amazon.com/dp/B0CJJRRN47,B0CJJRRN47,https://m.media-amazon.com/images/I/61FT3R1Nn2L._AC_UY218_.jpg,Sponsored,,4.3,56.0,12.99,,100.0
379,380.0,https://amazon.com/dp/B00HJZJI84,B00HJZJI84,https://m.media-amazon.com/images/I/61IZSZQsKJL._AC_UL320_.jpg,Sponsored,StarTech.com SATA to USB Cable - USB 3.0 to 2.5” SATA III Hard Drive Adapter - External Converter for SSD/HDD Data Transfer (USB3S2SAT3CB),4.6,36569.0,10.99,,
380,381.0,https://amazon.com/dp/B00KT3BEAS,B00KT3BEAS,https://m.media-amazon.com/images/I/61Q7vtziSJL._AC_UL320_.jpg,,"StarTech.com Standalone Hard Drive Duplicator, External Dual Bay USB 3.0 (5 Gbps) / eSATA to 2.5/3.5"" SATA III HDD/SSD Cloner/Copier, Hard Disk Docking Station, Cloning/Recovery (SDOCK2U33RE),Black",4.4,840.0,83.2,1.0,
381,382.0,https://amazon.com/dp/B005T3GRNW,B005T3GRNW,https://m.media-amazon.com/images/I/81er60GziAL._AC_UL320_.jpg,$19.35,(Old Model) Seagate 1TB Desktop HDD Sata 6Gb/s 64MB Cache 3.5-Inch Internal Bare Drive (ST1000DM003),4.5,11007.0,27.0,,50.0
382,383.0,https://amazon.com/dp/B005D2JE2A,B005D2JE2A,https://m.media-amazon.com/images/I/61Bla+f56TL._AC_UL320_.jpg, on $35 shipped by Amazon.,Pelican 0915 SD Memory Card Case (Black),4.7,1825.0,,,50.0
383,384.0,https://amazon.com/dp/B006HUMYCO,B006HUMYCO,https://m.media-amazon.com/images/I/6114zxNHn6L._AC_UL320_.jpg,,"ASUS ASUS LITE Portable USB 2.0 Slim 8X DVD/ Burner +/- Rewriter External Drive, Compatible with both Mac & Windows, Black (SDRW-08D2S-U/BLK/G/AS)",4.5,2126.0,27.99,6.0,50.0
384,385.0,https://amazon.com/dp/B07HFRZ81S,B07HFRZ81S,https://m.media-amazon.com/images/I/81y6UTDb-tL._AC_UL320_.jpg,,"Fantom Drives Gforce3 Pro 4TB 7200 RPM USB 3.0 Aluminum External Hard Drive - Great for Mac, Windows, PS4, and Xbox (GF3B4000UP)",4.2,2459.0,129.95,,
385,386.0,https://amazon.com/dp/B00ISKS416,B00ISKS416,https://m.media-amazon.com/images/I/61WfcycBwfL._AC_UL320_.jpg,,Seagate Laptop Thin 500 GB 7200RPM SATA 6 GB/s 32 MB Cache 2.5 Inch Hard Disk Drive (ST500LM021),4.5,2607.0,25.41,,50.0
386,387.0,https://amazon.com/dp/B00B229W04,B00B229W04,https://m.media-amazon.com/images/I/61LOAYK4J8L._AC_UL320_.jpg,,Toshiba 3.5-Inch 3TB 7200 RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive DT01ACA300,4.1,2039.0,72.0,4.0,
387,388.0,https://amazon.com/dp/B001XURP8G,B001XURP8G,https://m.media-amazon.com/images/I/61-zDI+hqyL._AC_UL320_.jpg,,SanDisk 16GB Cruzer USB 2.0 Flash Drive - SDCZ36-016G-B35,4.7,61156.0,6.79,0.0,50.0
388,389.0,https://amazon.com/dp/B00ERJXTE4,B00ERJXTE4,https://m.media-amazon.com/images/I/71Zn6sEUAeL._AC_UL320_.jpg,,Lite-On 24X SATA Internal DVD+/-RW Drive Optical Drive IHAS124-14,4.5,4646.0,24.12,1.0,50.0
389,390.0,https://amazon.com/dp/B00GU9UG9A,B00GU9UG9A,https://m.media-amazon.com/images/I/51DJ91j1TpS._AC_UL320_.jpg,,Corsair Vengeance Airflow Memory Cooling Fan CMYAF,4.4,816.0,24.99,6.0,50.0
390,391.0,https://amazon.com/dp/B00M3WNWB2,B00M3WNWB2,https://m.media-amazon.com/images/I/51-eriyTyNL._AC_UL320_.jpg,,"Kingwin Universal Hot Swap Mobile Rack For 2.5” or 3.5” SSD/HDD, Internal Tray-Less SATA Hard Drive Backplane Enclosure, Support SATA I/II/III & SAS I/II 6Gbps and [Optimized for 2.5” or 3.5” SSD/HDD]",4.1,1822.0,18.99,,50.0
391,392.0,https://amazon.com/dp/B008BPYKPM,B008BPYKPM,https://m.media-amazon.com/images/I/61EapSW2blL._AC_UL320_.jpg,,Crucial 32GB Kit (16GBx2) DDR3/DDR3L-1600 MT/s (PC3-12800) DR x4 RDIMM Server Memory CT2K16G3ERSLD4160B / CT2C16G3ERSLD4160B,3.9,53.0,57.99,2.0,
392,393.0,https://amazon.com/dp/B002P4J3YI,B002P4J3YI,https://m.media-amazon.com/images/I/81OIj1WeshL._AC_UL320_.jpg,,Seagate Cheetah 15K.7 600 GB 15000RPM SAS 6 Gb/s 16MB Cache 3.5 Inch Internal Bare Drive ST3600057SS,4.2,168.0,77.0,3.0,
393,394.0,https://amazon.com/dp/B00D76J1KO,B00D76J1KO,https://m.media-amazon.com/images/I/71rcSMSns6L._AC_UL320_.jpg,,StarTech.com USB 3.0 to SATA IDE Adapter - 2.5in / 3.5in - External Hard Drive to USB Converter – Hard Drive Transfer Cable (USB3SSATAIDE),4.6,695.0,40.71,,
394,395.0,https://amazon.com/dp/B00IMPO5N8,B00IMPO5N8,https://m.media-amazon.com/images/I/615lgTjpI8L._AC_UL320_.jpg,Sponsored,Western Digital Purple 3TB Surveillance Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch - WD30PURX [Old Version],4.5,5156.0,88.0,1.0,
395,396.0,https://amazon.com/dp/B00HFRWWAM,B00HFRWWAM,https://m.media-amazon.com/images/I/81l7C8kOMqL._AC_UL320_.jpg,$164.99,Seagate Backup Plus 3TB Desktop External Hard Drive USB 3.0 (STDT3000100),4.4,3730.0,,,
396,397.0,https://amazon.com/dp/B000W05O5O,B000W05O5O,https://m.media-amazon.com/images/I/51n8nRbiV8L._AC_UL320_.jpg,,Transcend 8GB CompactFlash Memory Card 133x (TS8GCF133),4.7,6463.0,19.74,1.0,50.0
397,398.0,https://amazon.com/dp/B00LF10KTE,B00LF10KTE,https://m.media-amazon.com/images/I/51otGK5medL._AC_UL320_.jpg,,Samsung 850 PRO - 1TB - 2.5-Inch SATA III Internal SSD (MZ-7KE1T0BW),4.7,8893.0,175.0,2.0,
398,399.0,https://amazon.com/dp/B00K087BM2,B00K087BM2,https://m.media-amazon.com/images/I/51B+g0B7xKL._AC_UL320_.jpg,,Transcend 2 TB StoreJet M3 Military Drop Tested USB 3.0 External Hard Drive (TS2TSJ25M3),4.5,28455.0,89.95,2.0,
399,400.0,https://amazon.com/dp/B006G5ZVA2,B006G5ZVA2,https://m.media-amazon.com/images/I/61tUjAtSHxL._AC_UL320_.jpg,,Pelican 0945 Compact Flash Memory Card Case (Black),4.7,780.0,35.95,6.0,
400,401.0,https://amazon.com/dp/B00IMPO5MO,B00IMPO5MO,https://m.media-amazon.com/images/I/71RQa+fNNGL._AC_UL320_.jpg,,WD Purple 2TB Surveillance Hard Disk Drive - 5400 RPM Class SATA 6 Gb/s 64MB Cache 3.5 Inch - WD20PURX [Old Version],4.5,5156.0,71.0,6.0,
401,402.0,https://amazon.com/dp/B001CYZC38,B001CYZC38,https://m.media-amazon.com/images/I/61j0kNFVLNL._AC_UL320_.jpg,,"StarTech.com 2 Drive 2.5in Trayless Hot Swap SATA Mobile Rack Backplane - Dual Drive SATA Mobile Rack Enclosure for 3.5 HDD (HSB220SAT25B),Black",3.9,232.0,52.32,6.0,
402,403.0,https://amazon.com/dp/B00B99JUBQ,B00B99JUBQ,https://m.media-amazon.com/images/I/81JT-Hz+d-L._AC_UL320_.jpg,,(Old Model) Seagate 1TB Gaming SSHD SATA 8GB NAND SATA 6Gb/s 2.5-Inch Internal Bare Drive (ST1000LM014),4.6,6460.0,42.25,6.0,
403,404.0,https://amazon.com/dp/B000KS8S9W,B000KS8S9W,https://m.media-amazon.com/images/I/61Zl2e8cuQL._AC_UL320_.jpg,,StarTech.com 5.25in Trayless Hot Swap Mobile Rack for 3.5in Hard Drive - Internal SATA Backplane Enclosure - Lockable Drive Bay (HSB100SATBK),4.4,1288.0,23.95,6.0,
404,405.0,https://amazon.com/dp/B00E6J2QMG,B00E6J2QMG,https://m.media-amazon.com/images/I/61oQ7+5H4tL._AC_UL320_.jpg,,Apricorn 1TB Aegis Padlock Fortress FIPS 140-2 Level 2 Validated 256-Bit Encrypted USB 3.0 Hard Drive with PIN Access (A25-3PL256-1000F),4.3,138.0,222.84,6.0,
405,406.0,https://amazon.com/dp/B00HJZJI84,B00HJZJI84,https://m.media-amazon.com/images/I/61IZSZQsKJL._AC_UL320_.jpg,Sponsored,StarTech.com SATA to USB Cable - USB 3.0 to 2.5” SATA III Hard Drive Adapter - External Converter for SSD/HDD Data Transfer (USB3S2SAT3CB),4.6,36569.0,10.99,,
406,407.0,https://amazon.com/dp/B00KILQOG0,B00KILQOG0,https://m.media-amazon.com/images/I/81Vs0AGkrRL._AC_UL320_.jpg,,"StarTech.com Dual-Bay USB 3.0 / eSATA to SATA Hard Drive Docking Station, External 2.5/3.5"" SATA I/II/III, SSD/HDD Docking Station, Hot-Swap Hard Drive Bays, Top-Loading (SDOCK2U33EB),Black",3.9,185.0,69.99,6.0,
